ID;Data;Topico;Orador;Papel;Partido;Estado;Posicionamento;sit.op;Local;Texto
122498505;40261;12249;Michel Temer;Presidente;PMDB;Sao Paulo;4,55;Situacao;Plenario;"""Vamos a orientacao das bancadas."""
122498506;40261;12249;Eduardo Cunha;Deputado;PMDB;Rio de Janeiro;4,55;Situacao;Plenario;"""Presidente, o PMDB vota “nao” a emenda."""
122498507;40261;12249;Michel Temer;Presidente;PMDB;Sao Paulo;4,55;Situacao;Plenario;"""PMDB vota “nao” a emenda.
PT como vota?"""
122498508;40261;12249;Magela;Deputado;PT;Distrito Federal;3,00;Situacao;Plenario;"""PT, “nao”, Sr.
Presidente."""
122498509;40261;12249;Michel Temer;Presidente;PMDB;Sao Paulo;4,55;Situacao;Plenario;"""PT, “nao”.
O Bloco, como vota?"""
122498510;40261;12249;Julio Delgado;Deputado;PSB;Minas Gerais;3,14;Situacao;Plenario;"""Vota “nao”, Sr. Presidente."""
122498511;40261;12249;Lira Maia;Deputado;DEM;Para;5,47;Oposicao;Plenario;"""Democratas, “sim”, Sr. Presidente."""
122498512;40261;12249;Michel Temer;Presidente;PMDB;Sao Paulo;4,55;Situacao;Plenario;"""Democratas “sim”.
PP?"""
122498513;40261;12249;Roberto Britto;Deputado;PP;Bahia;7,00;Situacao;Plenario;"""O
PP vota “nao”."""
122498514;40261;12249;Michel Temer;Presidente;PMDB;Sao Paulo;4,55;Situacao;Plenario;"""PR?"""
122498515;40261;12249;Dr. Paulo Cesar;Deputado;PR;Rio de Janeiro;5,00;Situacao;Plenario;"""O
PR vota “nao”, Sr. Presidente."""
122498516;40261;12249;Michel Temer;Presidente;PMDB;Sao Paulo;4,55;Situacao;Plenario;"""Vota “nao”.
PDT?"""
122498517;40261;12249;Brizola Neto;Deputado;PDT;Rio de Janeiro;3,33;Situacao;Plenario;"""O
PDT vota “nao”, Sr. Presidente."""
122498518;40261;12249;Michel Temer;Presidente;PMDB;Sao Paulo;4,55;Situacao;Plenario;"""Vota “nao”.
PTB?"""
122498519;40261;12249;Alex Canziani;Deputado;PTB;Parana;5,00;Oposicao;Plenario;"""Sr.
Presidente, o PTB vota “nao” a emenda."""
122498520;40261;12249;Michel Temer;Presidente;PMDB;Sao Paulo;4,55;Situacao;Plenario;"""PTB vota “nao”.
PDT votou? (Pausa.) Votou.
PSC?"""
122498521;40261;12249;Marcondes Gadelha;Deputado;PSC;Paraiba;4,75;Situacao;Plenario;"""O PSC vota “nao”, Sr. Presidente."""
122498522;40261;12249;Michel Temer;Presidente;PMDB;Sao Paulo;4,55;Situacao;Plenario;"""PSDB?"""
122498523;40261;12249;Joao Almeida;Deputado;PSDB;Bahia;4,20;Oposicao;Plenario;"""O
PSDB vota “sim”, Sr. Presidente."""
122498524;40261;12249;Michel Temer;Presidente;PMDB;Sao Paulo;4,55;Situacao;Plenario;"""O PSDB vota “sim”.
PV?"""
122498525;40261;12249;Edson Duarte;Deputado;PV;Bahia;3,75;Situacao;Plenario;"""PV,
“nao”, Sr. Presidente."""
122498526;40261;12249;Michel Temer;Presidente;PMDB;Sao Paulo;4,55;Situacao;Plenario;"""“Nao”.
PPS?"""
122498527;40261;12249;Cezar Silvestri;Deputado;PPS;Parana;4,75;Oposicao;Plenario;"""O PPS vota “sim”, Sr. Presidente."""
122498528;40261;12249;Michel Temer;Presidente;PMDB;Sao Paulo;4,55;Situacao;Plenario;"""PSOL?"""
122498529;40261;12249;Ivan Valente;Deputado;PSOL;Sao Paulo;1,00;Oposicao;Plenario;"""O
PSOL vota “sim”, Sr. Presidente."""
122498530;40261;12249;Michel Temer;Presidente;PMDB;Sao Paulo;4,55;Situacao;Plenario;"""Vota “sim”. Minoria?"""
122498531;40261;12249;Paulo Abi-Ackel;Deputado;PSDB;Minas Gerais;4,20;Oposicao;Plenario;"""A Minoria vota “sim”, Sr. Presidente."""
122498532;40261;12249;Michel Temer;Presidente;PMDB;Sao Paulo;4,55;Situacao;Plenario;"""A Minoria vota “sim”.
Como vota o Governo?"""
122498533;40261;12249;Candido Vaccarezza;Deputado;PT;Sao Paulo;3,00;Situacao;Plenario;"""Sr. Presidente, o Governo aproveita a oportunidade para parabenizar o
Relator, Deputado Marcelo Ortiz, que fez um excelente trabalho, ouviu todos os
segmentos da Camara dos Deputados, incorporou e aprimorou o projeto do Governo
e trouxe para o debate, de uma medida provisoria complexa como essa, um relatorio
extremamente qualificado e positivo.
O povo de Sao Paulo tem razao ao eleger um Parlamentar como o Deputado
Marcelo Ortiz. Agradeco a S.Exa. e o parabenizo pelo relatorio.
O Governo vota “nao”, Sr. Presidente."""
122498534;40261;12249;Michel Temer;Presidente;PMDB;Sao Paulo;4,55;Situacao;Plenario;"""Vota “nao”, portanto."""
122498535;40261;12249;Michel Temer;Presidente;PMDB;Sao Paulo;4,55;Situacao;Plenario;"""Em votacao a emenda."""
122498536;40261;12249;Michel Temer;Presidente;PMDB;Sao Paulo;4,55;Situacao;Plenario;"""Os Srs. Deputados que a aprovam
permanecam como se encontram. Quem for contra levante o braco.(Pausa.)
REJEITADA."""
122498537;40261;12249;Michel Temer;Presidente;PMDB;Sao Paulo;4,55;Situacao;Plenario;"""Ha sobre a mesa e vou submeter a
votos a seguinte
REDAcaO FINAL:"""
122498538;40261;12249;Michel Temer;Presidente;PMDB;Sao Paulo;4,55;Situacao;Plenario;"""Os Srs. Deputados que a aprovam
permanecam como se encontram. (Pausa.)
APROVADA.
A materia vai ao Senado Federal, incluindo o processado."""
122498539;40316;12249;Marco Maia;Presidente;PT;Rio Grande do Sul;3,00;Situacao;Plenario;"""Passa-se a apreciacao da materia sobre
a mesa e da constante da Ordem do Dia.
Item 1."""
1224991;40316;12249;Marco Maia;Presidente;PT;Rio Grande do Sul;3,00;Situacao;Plenario;"""Concedo a palavra, para oferecer
parecer as emendas do Senado Federal que foram incluidas no Projeto de Lei de
Conversao n 1, de 2010, pela Comissao Mista, ao Sr. Deputado Marcelo Ortiz.
(Pausa.)"""
1224992;40316;12249;Eduardo Cunha;Deputado;PMDB;Rio de Janeiro;4,55;Situacao;Plenario;"""Sr. Presidente, peco a palavra para uma questao
de ordem, enquanto o Deputado Marcelo Ortiz nao chega."""
1224993;40316;12249;Marco Maia;Presidente;PT;Rio Grande do Sul;3,00;Situacao;Plenario;"""Tem V.Exa. a palavra, Deputado
Eduardo Cunha."""
1224994;40316;12249;Eduardo Cunha;Deputado;PMDB;Rio de Janeiro;4,55;Situacao;Plenario;"""Sr. Presidente, a questao de ordem que faco tem fulcro no paragrafo
unico do art. 47 do Regimento Interno, que diz o seguinte:
“Art. 47. O Presidente da Comissao Permanente
organizara a Ordem do Dia de suas reunioes ordinarias e
extraordinarias, de acordo com os criterios fixados no
Capitulo IX do Titulo V.
Paragrafo unico. Finda a hora dos trabalhos, o
Presidente anunciara a Ordem do Dia da reuniao
seguinte, dando-se ciencia da pauta respectiva as
Liderancas e distribuindo-se os avulsos com antecedencia
de pelo menos vinte e quatro horas.” O segundo ponto da questao de ordem refere-se a distribuicao de avulsos
com 24 horas de antecedencia. Ocorre que existe um ponto central a ser debatido
nessa questao de ordem.
Requerimento de convocacao de audiencia publica em Comissao Permanente
e uma materia, uma proposicao. Existem varias decisoes de fundamento,
considerando que requerimento em apreciacao em Comissao e materia. E, por ser
materia, sua inclusao requer tambem a observancia dos preceitos que cabem as
materias legislativas. Ou seja, tambem a distribuicao de seus avulsos. Tanto que
existe uma praxe na Casa que preve que os requerimentos apresentados que nao
sejam os de apreciacao em plenario sobre as materias em votacao, como a retirada
de pauta, adiamento de votacao, adiamento de discussao e encerramento de
discussao, sao pautados. Quando sao incluidos extrapauta, tem de ter o apoiamento
de um terco e submetidos a votacao nominal.
Consequentemente, ele tem o mesmo tratamento de materia. E tendo o
mesmo tratamento de materia, independente do nao cumprimento do art. 47, no seu
caput e paragrafo unico, tem que ser comunicado o encerramento da hora dos
trabalhos da reuniao imediatamente anterior, os avulsos tambem terao que ser
distribuidos com 24 horas de antecedencia.
A reuniao de 4 de maio foi inclusive posterior ao prazo das 24 horas, o que,
por si so, remeteria a uma reuniao anterior. No dia 3 de maio, dia anterior, havia sido
distribuido uma pauta, que foi modificada as vesperas da reuniao, as 21h12min,
conforme esta no sistema, o que denota, mais uma vez, que fizeram uma reuniao
com uma pauta nao conhecida das Liderancas, nao cumprindo, portanto, o
dispositivo regimental. Assim sendo, solicito de V.Exa. que torne nula a reuniao e determine que
seja, ao encerramento da hora dos trabalhos da reuniao anterior, comunicado as
Comissoes a pauta, cumprido o dispositivo regimental de distribuicao com 24 horas
de antecedencia.
e a questao de ordem que formulo a V.Exa.
A minha questao de ordem esta calcada em 2 pontos. O primeiro, em relacao
a Comissao de Fiscalizacao Financeira e Controle. Na ata da 15ª reuniao, realizada
no dia 5 de maio, nao havia sido, na reuniao anterior, que foi a reuniao de audiencia
publica realizada em 4 de maio, distribuida na ata que esta em meu poder a pauta
da ordem do dia da reuniao seguinte. Consequentemente, a pauta nao era de
conhecimento, conforme preve o art. 47 do Regimento Interno. Com base nesse
dispositivo, solicito de V.Exa. a anulacao da dita reuniao por nao cumprir o preceito
regimental da distribuicao das materias."""
1224995;40316;12249;Vanderlei Macris;Deputado;PSDB;Sao Paulo;4,20;Oposicao;Plenario;"""Sr. Presidente, peco a palavra para uma
comunicacao importante."""
1224996;40316;12249;Marco Maia;Presidente;PT;Rio Grande do Sul;3,00;Situacao;Plenario;"""Antes de conceder a palavra a V.Exa.,
vou responder a questao de ordem levantada.
Deputado Eduardo Cunha, vamos recolher sua questao de ordem. Vou
determinar a nossa assessoria que faca a analise de seu questionamento, inclusive
observando as circunstancias em que aconteceu o fato relatado por V.Exa. e que o
motivou a formular essa questao de ordem. Darei uma resposta a V.Exa., se
possivel, amanha."""
1224997;40316;12249;Eduardo Cunha;Deputado;PMDB;Rio de Janeiro;4,55;Situacao;Plenario;"""Muito obrigado, Sr. Presidente."""
1224998;40316;12249;Vanderlei Macris;Deputado;PSDB;Sao Paulo;4,20;Oposicao;Plenario;"""Sr. Presidente, peco a palavra pela ordem
para uma comunicacao importante."""
1224999;40316;12249;Marco Maia;Presidente;PT;Rio Grande do Sul;3,00;Situacao;Plenario;"""Tem V.Exa. a palavra."""
12249910;40316;12249;Vanderlei Macris;Deputado;PSDB;Sao Paulo;4,20;Oposicao;Plenario;"""Sr. Presidente, vejam como e importante o que irei relatar agora, e e
importante que a Casa tome conhecimento desse fato.
Recebemos agora uma manifestacao do Sr. Paulo de Tarso Goncalves
Junior, Diretor do Sindicato Nacional dos Aeroviarios — SNA. Perguntado por mim,
Sr. Presidente, se, depois dos acidentes aereos, houve alguma mudanca, ele disse
que sim, mas que um fato o preocupava.
Disse o Sr. Paulo de Tarso que os funcionarios mais antigos, os mecanicos,
estao se aposentando, e que no setor falta mecanicos para a manutencao dos
avioes do sistema aereo brasileiro.
e uma denuncia das mais graves, Sr. Presidente. e importante a nossa
Comissao de Acompanhamento e Mudanca do Codigo Brasileiro da Aeronautica
tomar providencias sobre isso. e importante tambem que fique claro para o Plenario
que esta denuncia e da maior gravidade.
O Diretor do SNA disse-me tambem que a jornada de trabalho esta
comprometida com o aumento da demanda do setor aereo. A aviacao esta com
aumento da demanda, e o numero de mecanicos esta reduzido.
Essa foi a denuncia do Sr. Paulo de Tarso Goncalves, hoje, na Comissao de
Acompanhamento e Mudanca do Codigo Brasileiro da Aeronautica.
e a comunicacao que faco, Sr. Presidente."""
12249911;40316;12249;Marco Maia;Presidente;PT;Rio Grande do Sul;3,00;Situacao;Plenario;"""Esta recebida, Deputado Vanderlei
Macris."""
12249912;40316;12249;Marco Maia;Presidente;PT;Rio Grande do Sul;3,00;Situacao;Plenario;"""Concedo a palavra, para oferecer
parecer as emendas do Senado Federal ao Projeto de Lei de Conversao n 1, de
2010, pela Comissao Mista, ao Sr. Deputado Marcelo Ortiz. (Pausa.)"""
12249913;40316;12249;Fernando Coruja;Deputado;PPS;Santa Catarina;4,75;Oposicao;Plenario;"""Sr. Presidente, peco a palavra para uma
questao de ordem."""
12249914;40316;12249;Marco Maia;Presidente;PT;Rio Grande do Sul;3,00;Situacao;Plenario;"""Deputado Marcelo Ortiz, um minuto, por
favor.
Com a palavra o Deputado Fernando Coruja."""
12249915;40316;12249;Fernando Coruja;Deputado;PPS;Santa Catarina;4,75;Oposicao;Plenario;"""Sr. Presidente, alguns dispositivos legais, como a Lei n 95/98 entre
outras, determinam que nao pode haver materia estranha ao projeto, ou cada projeto
deve conter uma unica materia.
Esta questao de ordem foi aqui levantada, e o Deputado Michel Temer,
Presidente da Camara dos Deputados, a deferiu, sob o argumento de que nao se
poderia apresentar emendas estranhas as medidas provisorias. E ele passou a
decidir monocraticamente pela retirada de emendas estranhas a materia, claro,
sendo objeto eventual de recurso na Casa.
e importante lembrar tambem que o Presidente da Mesa pode, como dispoe o
Regimento Interno, monocraticamente, em materias claramente ilegais ou
inconstitucionais, impedir sua tramitacao.
O Supremo Tribunal Federal decidiu que Parlamentares tem o direito de fazer
o controle previo da constitucionalidade, por meio de mandado de seguranca dirigido
ao Supremo Tribunal Federal, a fim de impedir que materias claramente
inconstitucionais tramitem na Casa. Ja houve uma sentenca do Supremo Tribunal
Federal, por ocasiao da emenda constitucional que trata da pena de morte, sobre
um mandado de seguranca contra o Presidente da Casa e S.Exa. foi obrigado a
sustar a materia. e a seguinte questao de ordem que levanto: esta Casa decidiu isso. Agora,
quando a medida provisoria vai para o Senado, o Senado inclui, como incluiu nessa
materia, 53 emendas sobre todos os assuntos. Uma mixordia, uma completa
mixordia!
Eu faco a seguinte ponderacao — e antecipo uma eventual resposta de
V.Exa. —: mesmo se o Plenario do Senado tiver decidido que essas materias
deverao prosseguir, nao deveria V.Exa., na condicao de Presidente da Casa, retirar,
de oficio, essas materias contrarias ao texto legal?
Lembro — e eu me estendo mais um pouquinho — que nos nao podemos ter
2 regras de 2 Casas em relacao a Carta Constitucional, porque senao teremos uma
capitis diminutio nesta Casa.
Nos nao podemos colocar materia estranha, agora os Senadores podem.
e a questao de ordem que faco a V.Exa."""
12249916;40316;12249;Marco Maia;Presidente;PT;Rio Grande do Sul;3,00;Situacao;Plenario;"""Deputado Fernando Coruja, embora esta
Presidencia possa concordar com V.Exa. na essencia do que esta dizendo — tanto
que o Presidente Michel Temer tem adotado em todas as oportunidades, sempre
que possivel, o criterio de nao deixar ir a votacao materias que sejam estranhas ao
corpo da medida provisoria ora apresentada a debate —, no caso especifico, as
inclusoes foram feitas pelo Plenario do Senado Federal.
Portanto, o unico forum competente para mudar essa situacao e o Plenario da
Camara dos Deputados.
Investido da figura de Presidente da Camara dos Deputados, nao posso
tomar uma decisao em relacao a uma posicao tomada, de forma coletiva, pelo
Plenario do Senado Federal. Como o Presidente Michel Temer ja havia deliberado nesse sentido, vamos
manter a decisao tomada pelo Presidente Michel Temer de que as possiveis
alteracoes ou nao inclusao de emendas que venham a ser incluidas pelo Senado
Federal nas materias ja votadas pela Camara dos Deputados sejam feitas pelo
Plenario da Camara dos Deputados. Esta e a decisao que a Presidencia profere em
relacao a essa questao de ordem formulada por V.Exa."""
12249917;40316;12249;Fernando Coruja;Deputado;PPS;Santa Catarina;4,75;Oposicao;Plenario;"""Sr. Presidente, alem de recorrer a Comissao
de Justica, gostaria de solicitar a V.Exa., se fosse possivel, informar qual foi o
numero da questao de ordem decidida pelo Presidente Michel Temer a respeito do
assunto.
Se me permite, gostaria de acrescentar que o Regimento Comum da Casa
tambem trata da impossibilidade de colocar materia estranha."""
12249918;40316;12249;Marco Maia;Presidente;PT;Rio Grande do Sul;3,00;Situacao;Plenario;"""Sao as Questoes de Ordem n 480 e n
523."""
12249919;40316;12249;Fernando Coruja;Deputado;PPS;Santa Catarina;4,75;Oposicao;Plenario;"""Farei uma segunda questao de ordem sobre a
materia."""
12249920;40316;12249;Marco Maia;Presidente;PT;Rio Grande do Sul;3,00;Situacao;Plenario;"""V.Exa. esta recorrendo da decisao a
Comissao de Constituicao e Justica. Esta acolhido o recurso de V.Exa."""
12249921;40316;12249;Fernando Coruja;Deputado;PPS;Santa Catarina;4,75;Oposicao;Plenario;"""Sr. Presidente, peco a palavra para uma
segunda questao de ordem."""
12249922;40316;12249;Marco Maia;Presidente;PT;Rio Grande do Sul;3,00;Situacao;Plenario;"""Tem V.Exa. a palavra."""
12249923;40316;12249;Fernando Coruja;Deputado;PPS;Santa Catarina;4,75;Oposicao;Plenario;"""Sr. Presidente, temos na Constituicao da Republica a separacao dos
Poderes e temos o papel da Camara dos Deputados e do Senado Federal. Os
projetos comecam na Camara dos Deputados, com excecao de alguns projetos
iniciados por Senadores, o que nos parece inclusive uma distorcao do proprio
sistema republicano.
Nesse caso especifico, quero levantar uma questao de ordem. Fazemos aqui
um projeto de lei de conversao, a materia vai ao Senador e, ao chegar la, o Relator
do Senado acrescenta 53 emendas. Quer dizer, aqui fazemos um projeto de lei de
conversao e ele faz 53 emendas. Isso tira a possibilidade desta Casa abordar o
projeto de forma unica, porque ele coloca 53 emendas fora do prazo regimental. O
prazo regimental para colocar a emenda e de 5 dias depois que a emenda provisoria
e publicada. Entao, nao temos esse prazo.
e bem verdade que o Relator pode, e tem sido aceito que ele faca, mas ele
coloca num texto, faz o projeto de lei de conversao. Ele nao coloca cinquenta e
poucas emendas para votar. Ao chegar la, o Senado coloca 53 emendas para votar.
Ora, isso, no meu entendimento, e uma diminuicao da capacidade desta
Casa. Aqui so o Relator faz o projeto de lei de conversao. La um Senador,
isoladamente, coloca 53 emendas. Elas vem para ca. O meu partido, por exemplo,
pode destacar uma emenda. Mesmo que estivessemos todos aqui querendo votar
as emendas, nao poderiamos, porque o numero de destaque permitido e muito menor que o numero de emendas. Claro que o Relator pode indeferir. Ja faco um
apelo aqui, de publico, para que o Relator indefira todas essas emendas e deixe o
projeto da Casa.
Entao, a questao de ordem que faco e a seguinte: nao deveria a Mesa nao
aceitar a tramitacao desta forma, independente da resolucao permitir isso? A
resolucao permite, mas me parece que e inconstitucional, por colocar numa situacao
de fragilidade de menor poder, de menor forca num capitis diminutio a Camara dos
Deputados em relacao ao Senado Federal.
Entao, em relacao ao equilibrio das Casas e sendo o Senado Federal apenas
uma Casa Revisora, como diz a Constituicao, argumentando inclusive que, se
houver dispositivo, que vai ser lido agora pelo nobre Deputado Arnaldo Faria de Sa,
e inconstitucional, peco a V.Exa., Sr. Presidente, que anule essas emendas."""
12249924;40316;12249;Arnaldo Faria de Sa;Deputado;PTB;Sao Paulo;5,00;Oposicao;Plenario;"""Sr. Presidente, peco a palavra para
contraditar."""
12249925;40316;12249;Marco Maia;Presidente;PT;Rio Grande do Sul;3,00;Situacao;Plenario;"""Pois nao, Deputado Arnaldo Faria de Sa."""
12249926;40316;12249;Arnaldo Faria de Sa;Deputado;PTB;Sao Paulo;5,00;Oposicao;Plenario;"""Sr. Presidente, o Deputado Fernando Coruja reclama de uma similitude da
atitude da Casa, nao havendo uma correspondencia com a do Senado Federal.
Todas as emendas apresentadas foram feitas pelo Relator-revisor, que tem
essa competencia, essa capacidade. Inclusive, ha emendas aqui, como a Emenda
n 32, do SEPACO, a Emenda n 16, a Emenda n 20, do Conselho Federal de
Contabilidade, que entendo serem emendas totalmente pertinentes. Nao podemos,
de plano, tentar rejeitar todas as emendas, ate porque corrijo uma informacao do
Deputado Fernando Coruja: nao foram emendas de Senadores, mas do
Relator-revisor, que tem competencia para fazer tais emendas. Inclusive, vou
defender as emendas do SEPACO e as emendas do Conselho Federal de
Contabilidade."""
12249927;40316;12249;Marco Maia;Presidente;PT;Rio Grande do Sul;3,00;Situacao;Plenario;"""Deputados Arnaldo Faria de Sa e
Fernando Coruja, esta Presidencia nao pode rejeitar ou aceitar a tramitacao das
emendas na forma como foram aprovadas no Senado exatamente porque o
Relator-revisor, que apresentou as emendas no Senado, que incluiu as emendas no
Senado ao texto da medida provisoria, tem o direito, como na Camara, o Relator da
Camara tambem tem o direito de incluir emendas de acordo com a sua vontade ou
da sua autoria.
Portanto, rejeito e indefiro a sua questao de ordem, dando tramite a discussao
e a votacao das emendas que vieram do Senado neste plenario."""
12249928;40316;12249;Fernando Coruja;Deputado;PPS;Santa Catarina;4,75;Oposicao;Plenario;"""Sr. Presidente, quero recorrer a Comissao de
Constituicao e Justica e lembrar que o Relator da Camara faz o substitutivo, ele
inclui texto, mas nao apresenta emendas separadas, como faz o Senado da
Republica, 53 emendas. e uma situacao diferente. e contra essa situacao que estou
argumentando. Talvez nao tenha sido bem compreendido. Acrescento essa
argumentacao para o recurso que faco a Comissao de Constituicao e Justica."""
12249929;40316;12249;Marco Maia;Presidente;PT;Rio Grande do Sul;3,00;Situacao;Plenario;"""Acatamos seu recurso a Comissao de
Constituicao e Justica, mas quero informa-lo, Deputado Fernando Coruja, que o
Relator da Casa, na Camara, ao fazer o substitutivo, tambem apresentou uma
emenda. Portanto, o Relator aqui pode apresentar inclusive emendas modificavas ao
texto. Esta acatado o seu recurso e enviado a Comissao de Constituicao e Justica."""
12249930;40316;12249;Marco Maia;Presidente;PT;Rio Grande do Sul;3,00;Situacao;Plenario;"""Concedo a palavra, para proferir o seu
parecer, ao Deputado Marcelo Ortiz."""
